NIT Proveedor;Proveedor; Fecha del día de tráfico;Hora Pico;Tráfico Datos  Internacional (GB);Tráfico Datos   NAPs - Colombia (GB);Tráfico Datos  Acuerdos de tránsito o peering directo (GB);Tráfico Datos  Local (GB);Tráfico Datos  Total (GB)
805006014;DIRECTV;08/02/2021;16:00;12521,00;3363,00;13101,00;42976,00;918833,00
805006014;DIRECTV;09/02/2021;21:00;10920,00;2431,00;11184,00;34195,00;1377928,00
805006014;DIRECTV;10/02/2021;21:00;13213,00;2876,00;14270,00;53119,00;1406663,00
805006014;DIRECTV;11/02/2021;21:00;12119,00;2948,00;14673,00;52624,00;1387593,00
805006014;DIRECTV;12/02/2021;21:00;13101,00;2695,00;14170,00;53640,00;1395620,00
805006014;DIRECTV;13/02/2021;21:00;12757,00;2571,00;13198,00;54343,00;1380805,00
805006014;DIRECTV;14/02/2021;20:00;12915,00;2534,00;13961,00;55930,00;1400993,00
805006014;DIRECTV;15/02/2021;21:00;13084,00;2732,00;14755,00;52010,00;1368674,00
805006014;DIRECTV;16/02/2021;21:00;13371,00;2820,00;14945,00;51689,00;1364639,00
805006014;DIRECTV;17/02/2021;20:00;13915,00;2899,00;14670,00;50919,00;1392227,00
805006014;DIRECTV;18/02/2021;21:00;14029,00;2841,00;14380,00;54627,00;1402134,00
805006014;DIRECTV;19/02/2021;21:00;13672,00;2461,00;13322,00;54594,00;1410236,00
805006014;DIRECTV;20/02/2021;21:00;12670,00;2545,00;13043,00;55015,00;1402960,00
805006014;DIRECTV;21/02/2021;21:00;13295,00;2792,00;13567,00;55107,00;1393779,00
805006014;DIRECTV;22/02/2021;21:00;13633,00;2620,00;13778,00;54605,00;1370547,00
805006014;DIRECTV;23/02/2021;21:00;13962,00;2655,00;13631,00;53564,00;1383293,00
805006014;DIRECTV;24/02/2021;20:00;14230,00;2608,00;13319,00;53740,00;1357196,00
805006014;DIRECTV;25/02/2021;21:00;14043,00;2507,00;13952,00;55629,00;1448907,00
805006014;DIRECTV;26/02/2021;21:00;13898,00;2394,00;13299,00;53672,00;1460443,00
805006014;DIRECTV;27/02/2021;20:00;13526,00;2322,00;11881,00;54719,00;1366156,00
805006014;DIRECTV;28/02/2021;21:00;13138,00;2498,00;13408,00;55071,00;1376810,00
805006014;DIRECTV;01/03/2021;21:00;13604,00;2479,00;13797,00;53847,00;1358708,00
805006014;DIRECTV;02/03/2021;19:00;12253,00;2423,00;12615,00;43563,00;1244032,00
805006014;DIRECTV;03/03/2021;21:00;13348,00;2599,00;14474,00;53040,00;1278481,00
805006014;DIRECTV;04/03/2021;20:00;13569,00;2908,00;14075,00;53175,00;1369353,00
805006014;DIRECTV;05/03/2021;21:00;13443,00;3633,00;15168,00;49892,00;1369019,00
805006014;DIRECTV;06/03/2021;21:00;11691,00;3414,00;14108,00;51126,00;1337293,00
805006014;DIRECTV;07/03/2021;20:00;12371,00;3259,00;15304,00;53659,00;1357534,00
805006014;DIRECTV;08/03/2021;21:00;12745,00;3238,00;14954,00;50574,00;1355809,00
805006014;DIRECTV;09/03/2021;21:00;13080,00;3360,00;14568,00;52914,00;1386545,00
805006014;DIRECTV;10/03/2021;20:00;13536,00;3442,00;14518,00;54258,00;1413368,00
805006014;DIRECTV;11/03/2021;21:00;13639,00;3494,00;14716,00;52934,00;1378475,00
805006014;DIRECTV;12/03/2021;21:00;13450,00;3035,00;13663,00;55112,00;1412857,00
805006014;DIRECTV;13/03/2021;21:00;11863,00;3109,00;12650,00;56366,00;1397778,00
805006014;DIRECTV;14/03/2021;21:00;13853,00;3148,00;12793,00;55526,00;1373414,00
805006014;DIRECTV;15/03/2021;20:00;12824,00;3273,00;13934,00;46874,00;1266594,00
805006014;DIRECTV;16/03/2021;19:00;13349,00;3562,00;13630,00;48765,00;1381130,00
805006014;DIRECTV;17/03/2021;21:00;13770,00;3463,00;14090,00;51980,00;1398502,00
805006014;DIRECTV;18/03/2021;21:00;13570,00;3691,00;14415,00;52390,00;1400116,00
805006014;DIRECTV;19/03/2021;21:00;12813,00;3382,00;13810,00;51049,00;1377096,00
805006014;DIRECTV;20/03/2021;20:00;11979,00;3592,00;12561,00;51371,00;1265009,00
805006014;DIRECTV;21/03/2021;11:00;10087,00;2943,00;12552,00;47036,00;1206948,00
805006014;DIRECTV;22/03/2021;16:00;12182,00;3128,00;12426,00;51495,00;1338616,00
805006014;DIRECTV;23/03/2021;22:00;12553,00;3197,00;13155,00;50498,00;1358125,00
805006014;DIRECTV;24/03/2021;21:00;13850,00;3577,00;13882,00;53358,00;1269613,00
805006014;DIRECTV;25/03/2021;20:00;12922,00;3520,00;14037,00;49375,00;1359233,00
805006014;DIRECTV;26/03/2021;21:00;12807,00;3333,00;14055,00;53408,00;1341747,00
805006014;DIRECTV;27/03/2021;21:00;12898,00;3577,00;13406,00;54845,00;1403979,00
805006014;DIRECTV;28/03/2021;21:00;13461,00;3525,00;13369,00;57609,00;1444372,00
805006014;DIRECTV;29/03/2021;21:00;15086,00;3662,00;12488,00;55341,00;1397459,00
805006014;DIRECTV;30/03/2021;21:00;15156,00;3917,00;12135,00;53700,00;1414935,00
805006014;DIRECTV;31/03/2021;21:00;13854,00;3343,00;11137,00;47207,00;1299904,00
805006014;DIRECTV;01/04/2021;22:00;14647,00;3209,00;10946,00;53299,00;1311319,00
805006014;DIRECTV;02/04/2021;21:00;15053,00;3144,00;11735,00;57020,00;1434463,00
805006014;DIRECTV;03/04/2021;22:00;14099,00;3036,00;11275,00;54193,00;1369015,00
805006014;DIRECTV;04/04/2021;21:00;17284,00;3408,00;10245,00;59161,00;1444872,00
805006014;DIRECTV;05/04/2021;21:00;14468,00;3100,00;11241,00;52556,00;1383399,00
805006014;DIRECTV;06/04/2021;21:00;14539,00;3401,00;11387,00;51832,00;1360240,00
805006014;DIRECTV;07/04/2021;21:00;15740,00;3360,00;12789,00;47019,00;1333212,00
805006014;DIRECTV;08/04/2021;21:00;15738,00;3361,00;12651,00;54329,00;1283717,00
805006014;DIRECTV;09/04/2021;21:00;15964,00;3378,00;12828,00;50318,00;1361438,00
805006014;DIRECTV;10/04/2021;21:00;14789,00;3179,00;11262,00;51681,00;1380347,00
805006014;DIRECTV;11/04/2021;18:00;15168,00;3386,00;12380,00;55457,00;1267938,00
805006014;DIRECTV;12/04/2021;21:00;16077,00;3156,00;12497,00;55091,00;1299167,00
805006014;DIRECTV;13/04/2021;21:00;15476,00;3406,00;13517,00;50174,00;1303770,00
805006014;DIRECTV;14/04/2021;20:00;15493,00;3496,00;13731,00;49802,00;1373644,00
805006014;DIRECTV;15/04/2021;21:00;16601,00;3382,00;12323,00;52287,00;1372117,00
805006014;DIRECTV;16/04/2021;21:00;14788,00;3089,00;11694,00;50380,00;1301526,00
805006014;DIRECTV;17/04/2021;21:00;18245,00;2954,00;10180,00;50661,00;1306454,00
805006014;DIRECTV;18/04/2021;17:00;17730,00;3328,00;12181,00;50783,00;1361723,00
805006014;DIRECTV;19/04/2021;21:00;18100,00;2781,00;11692,00;46220,00;1289548,00
805006014;DIRECTV;20/04/2021;21:00;17575,00;3206,00;11810,00;46796,00;1234071,00
805006014;DIRECTV;21/04/2021;21:00;17919,00;3452,00;11923,00;46341,00;1300886,00
805006014;DIRECTV;22/04/2021;19:00;16893,00;3202,00;12257,00;41800,00;1236076,00
805006014;DIRECTV;23/04/2021;21:00;18494,00;3111,00;11127,00;46963,00;1345760,00
805006014;DIRECTV;24/04/2021;21:00;15127,00;3017,00;11416,00;53728,00;1402161,00
805006014;DIRECTV;25/04/2021;21:00;15728,00;3335,00;12018,00;53251,00;1422256,00
805006014;DIRECTV;26/04/2021;21:00;15940,00;3790,00;13307,00;53487,00;1331081,00
805006014;DIRECTV;27/04/2021;21:00;15244,00;3420,00;12092,00;49437,00;1334343,00
805006014;DIRECTV;28/04/2021;20:00;15285,00;3507,00;13351,00;49788,00;1399132,00
805006014;DIRECTV;29/04/2021;20:00;15980,00;3128,00;10306,00;49176,00;1180560,00
805006014;DIRECTV;30/04/2021;21:00;16275,00;4364,00;11819,00;56302,00;1329983,00
805006014;DIRECTV;01/05/2021;17:00;13746,00;3806,00;10727,00;51777,00;1396648,00
805006014;DIRECTV;02/05/2021;20:00;14179,00;3808,00;11911,00;55150,00;1429398,00
805006014;DIRECTV;03/05/2021;22:00;14099,00;3036,00;11275,00;54193,00;1369015,00
805006014;DIRECTV;04/05/2021;21:00;17284,00;3408,00;10245,00;59161,00;1444872,00
805006014;DIRECTV;05/05/2021;21:00;13831,00;3969,00;12024,00;51605,00;1305011,00
805006014;DIRECTV;06/05/2021;17:00;14670,00;4135,00;12311,00;47822,00;1302758,00
805006014;DIRECTV;07/05/2021;21:00;16275,00;4364,00;11819,00;56302,00;1329983,00
805006014;DIRECTV;08/05/2021;21:00;15798,00;4356,00;11741,00;58296,00;1260850,00
805006014;DIRECTV;09/05/2021;21:00;15413,00;4163,00;11709,00;57615,00;1427853,00
805006014;DIRECTV;10/05/2021;18:00;14374,00;4029,00;12633,00;49970,00;1299342,00
805006014;DIRECTV;11/05/2021;21:00;15178,00;4493,00;13131,00;48410,00;1312520,00
805006014;DIRECTV;12/05/2021;21:00;15844,00;4395,00;13197,00;52856,00;1357840,00
805006014;DIRECTV;13/05/2021;21:00;16308,00;4391,00;12035,00;53543,00;1375607,00
805006014;DIRECTV;14/05/2021;21:00;15539,00;4272,00;12145,00;49734,00;1332704,00
805006014;DIRECTV;15/05/2021;18:00;13844,00;3885,00;11201,00;50144,00;1305077,00
805006014;DIRECTV;16/05/2021;21:00;15657,00;4184,00;11273,00;55089,00;1348067,00
805006014;DIRECTV;17/05/2021;20:00;16459,00;4091,00;11333,00;58563,00;1376005,00
805006014;DIRECTV;18/05/2021;21:00;15501,00;4381,00;12112,00;50641,00;1346745,00
805006014;DIRECTV;19/05/2021;20:00;15564,00;3993,00;11318,00;50598,00;1329031,00
805006014;DIRECTV;20/05/2021;21:00;14753,00;4043,00;10676,00;48855,00;1313012,00
805006014;DIRECTV;21/05/2021;21:00;14072,00;3903,00;10859,00;50026,00;1343848,00
805006014;DIRECTV;22/05/2021;21:00;13891,00;3713,00;10301,00;53091,00;1325042,00
805006014;DIRECTV;23/05/2021;21:00;14517,00;3698,00;10600,00;54060,00;1363481,00
805006014;DIRECTV;24/05/2021;19:00;15113,00;3969,00;11143,00;49793,00;1286242,00
805006014;DIRECTV;25/05/2021;14:00;16683,00;4128,00;10446,00;46120,00;1295821,00
805006014;DIRECTV;26/05/2021;21:00;14282,00;3872,00;10751,00;47606,00;1288677,00
805006014;DIRECTV;27/05/2021;20:00;14690,00;4016,00;9798,00;47123,00;1320118,00
805006014;DIRECTV;28/05/2021;21:00;15127,00;3840,00;9201,00;49952,00;1308136,00
805006014;DIRECTV;29/05/2021;21:00;14886,00;4056,00;10207,00;53755,00;1312272,00
805006014;DIRECTV;30/05/2021;21:00;13592,00;3909,00;10274,00;52068,00;1317929,00
805006014;DIRECTV;31/05/2021;21:00;16339,00;4057,00;10410,00;51973,00;1220935,00
805006014;DIRECTV;01/06/2021;13:00;12839,00;3690,00;9574,00;41847,00;1031208,00
805006014;DIRECTV;02/06/2021;21:00;13549,00;3895,00;10448,00;47232,00;1094196,00
805006014;DIRECTV;03/06/2021;18:00;13541,00;3238,00;9075,00;42706,00;993434,00
805006014;DIRECTV;04/06/2021;21:00;14870,00;3861,00;10535,00;50114,00;1053375,00
805006014;DIRECTV;05/06/2021;20:00;10552,00;2800,00;7773,00;41320,00;1005425,00
805006014;DIRECTV;06/06/2021;17:00;11332,00;3122,00;9346,00;50321,00;1076747,00
805006014;DIRECTV;07/06/2021;20:00;12952,00;3289,00;9248,00;45640,00;1075979,00
805006014;DIRECTV;08/06/2021;22:00;13545,00;3863,00;9444,00;45221,00;1118273,00
805006014;DIRECTV;09/06/2021;18:00;14642,00;4366,00;12485,00;49308,00;1353290,00
805006014;DIRECTV;10/06/2021;19:00;13917,00;4347,00;12484,00;47972,00;1365762,00
805006014;DIRECTV;11/06/2021;21:00;15321,00;4186,00;10739,00;53438,00;1317162,00
805006014;DIRECTV;12/06/2021;18:00;12619,00;3907,00;11007,00;49526,00;1276634,00
805006014;DIRECTV;13/06/2021;22:00;13128,00;3827,00;10889,00;50791,00;1288564,00
805006014;DIRECTV;14/06/2021;20:00;16734,00;4569,00;10827,00;54731,00;1306404,00
805006014;DIRECTV;15/06/2021;21:00;13690,00;4341,00;12249,00;52261,00;1321728,00
805006014;DIRECTV;16/06/2021;19:00;12962,00;4497,00;12250,00;47885,00;1271452,00
805006014;DIRECTV;17/06/2021;19:00;13312,00;4461,00;12377,00;46259,00;1291481,00
805006014;DIRECTV;18/06/2021;20:00;13030,00;4519,00;12458,00;47843,00;1310202,00
805006014;DIRECTV;19/06/2021;18:00;12051,00;4070,00;9803,00;49269,00;1277849,00
805006014;DIRECTV;20/06/2021;21:00;14166,00;4202,00;11188,00;49526,00;1275527,00
805006014;DIRECTV;21/06/2021;21:00;14014,00;4495,00;12538,00;49163,00;1255252,00
805006014;DIRECTV;22/06/2021;21:00;13756,00;4532,00;12285,00;47357,00;1274383,00
805006014;DIRECTV;23/06/2021;13:00;11920,00;4117,00;10625,00;42758,00;1095195,00
805006014;DIRECTV;24/06/2021;21:00;12033,00;3972,00;10201,00;46248,00;1143027,00
805006014;DIRECTV;25/06/2021;20:00;13119,00;4299,00;11395,00;49594,00;1118148,00
805006014;DIRECTV;26/06/2021;15:00;10180,00;3558,00;9144,00;40348,00;1239444,00
805006014;DIRECTV;27/06/2021;20:00;12020,00;3970,00;11128,00;50867,00;1124896,00
805006014;DIRECTV;28/06/2021;21:00;14792,00;4544,00;13181,00;53815,00;1125732,00
805006014;DIRECTV;29/06/2021;21:00;14370,00;4523,00;12369,00;51958,00;1348048,00
805006014;DIRECTV;30/06/2021;21:00;15588,00;3746,00;12497,00;51881,00;1353375,00
805006014;DIRECTV;01/07/2021;21:00;15166,00;4552,00;11613,00;52481,00;1362924,00
805006014;DIRECTV;02/07/2021;21:00;14270,00;4599,00;12336,00;52224,00;1344578,00
805006014;DIRECTV;03/07/2021;21:00;12550,00;4174,00;12192,00;49044,00;1308670,00
805006014;DIRECTV;04/07/2021;20:00;13124,00;4082,00;12113,00;52379,00;1329642,00
805006014;DIRECTV;05/07/2021;20:00;14533,00;4366,00;12814,00;54807,00;1255252,00
805006014;DIRECTV;06/07/2021;22:00;12922,00;4377,00;12080,00;49390,00;1274383,00
805006014;DIRECTV;07/07/2021;21:00;14448,00;4572,00;12511,00;51810,00;1248494,00
805006014;DIRECTV;08/07/2021;21:00;14137,00;4546,00;12481,00;51944,00;1337790,00
805006014;DIRECTV;09/07/2021;21:00;13733,00;4523,00;12629,00;52002,00;1351386,00
805006014;DIRECTV;10/07/2021;21:00;13117,00;4449,00;12281,00;51973,00;1345628,00
805006014;DIRECTV;11/07/2021;20:00;14007,00;4392,00;12545,00;54119,00;1357367,00
805006014;DIRECTV;12/07/2021;21:00;14202,00;4612,00;12537,00;52808,00;1347000,00
805006014;DIRECTV;13/07/2021;21:00;14069,00;4631,00;12945,00;52110,00;1362825,00
890905065;EDATEL;30/03/2020;20:45;0,00;0,00;84798,00;0,00;1259280,00
890905065;EDATEL;31/03/2020;21:00;0,00;0,00;81356,00;0,00;1242216,00
890905065;EDATEL;01/04/2020;20:20;0,00;0,00;85352,00;0,00;1267596,00
890905065;EDATEL;02/04/2020;20:30;0,00;0,00;76037,00;0,00;1152144,00
890905065;EDATEL;03/04/2020;20:30;0,00;0,00;76437,00;0,00;1186488,00
890905065;EDATEL;04/04/2020;21:00;0,00;0,00;74345,00;0,00;1143180,00
890905065;EDATEL;05/04/2020;21:20;0,00;0,00;73562,00;0,00;1143720,00
890905065;EDATEL;06/04/2020;21:00;0,00;0,00;72369,00;0,00;1099764,00
890905065;EDATEL;07/04/2020;19:45;0,00;0,00;71442,00;0,00;1084752,00
890905065;EDATEL;08/04/2020;19:40;0,00;0,00;67523,00;0,00;1080324,00
890905065;EDATEL;09/04/2020;21:20;0,00;0,00;69606,00;0,00;1065852,00
890905065;EDATEL;10/04/2020;20:00;0,00;0,00;69683,00;0,00;1076328,00
