"","Proveedor","TrafDate","RushHour","TrafIntNal","TrafNAPCo","TrafAcuer","TrafLocal","TrafTotal"
"2105","EMCALI","2020-11-05","22:00",23362,0,0,55383,1217275
"2106","EMCALI","2020-11-06","22:30",22284,0,0,55426,1198257
"2107","EMCALI","2020-11-07","22:00",19453,0,0,57581,1191647
"2108","EMCALI","2020-11-08","21:30",22038,0,0,60335,1259950
"2109","EMCALI","2020-11-09","21:00",24667,0,0,58726,1228524
"2110","EMCALI","2020-11-10","21:30",25343,0,0,56668,1246498
"2111","EMCALI","2020-11-11","22:00",23773,0,0,56948,1223305
"2112","EMCALI","2020-11-12","22:00",22386,0,0,57040,1247658
"2113","EMCALI","2020-11-13","22:00",21811,0,0,58026,1220870
"2114","EMCALI","2020-11-14","22:00",19815,0,0,59567,1239888
"2115","EMCALI","2020-11-15","22:00",19869,0,0,57736,1218783
"2116","EMCALI","2020-11-16","21:30",22270,0,0,62669,1280824
"2117","EMCALI","2020-11-17","22:00",23860,0,0,58678,1266444
"2118","EMCALI","2020-11-18","22:00",25309,0,0,56987,1254152
"2119","EMCALI","2020-11-19","22:00",25300,0,0,57842,1285694
"2120","EMCALI","2020-11-20","22:00",23575,0,0,59156,1273054
"2121","EMCALI","2020-11-21","22:00",20608,0,0,57997,1214144
"2122","EMCALI","2020-11-22","22:00",20584,0,0,55155,1244643
"2123","EMCALI","2020-11-23","22:00",22531,0,0,56832,1227828
"2124","EMCALI","2020-11-24","21:30",24628,0,0,56189,1226089
"2125","EMCALI","2020-11-25","22:00",23884,0,0,54155,1197445
"2126","EMCALI","2020-11-26","22:00",22376,0,0,54015,1194546
"2127","EMCALI","2020-11-27","22:00",22352,0,0,54121,1200461
"2128","EMCALI","2020-11-28","22:00",20187,0,0,53662,1168686
"2129","EMCALI","2020-11-29","21:30",21864,0,0,57475,1193851
"2130","EMCALI","2020-11-30","21:30",22753,0,0,55039,1154191
"2131","EMCALI","2020-12-01","22:00",23053,0,0,53798,1181326
"2132","EMCALI","2020-12-02","22:00",23729,0,0,54817,1209970
"2133","EMCALI","2020-12-03","21:30",22705,0,0,53358,1177268
"2134","EMCALI","2020-12-04","22:30",21221,0,0,52551,1162772
"2135","EMCALI","2020-12-05","22:30",18240,0,0,54677,1145262
"2136","EMCALI","2020-12-06","21:30",22560,0,0,53179,1166135
"2137","EMCALI","2020-12-07","14:00",19970,0,0,41211,1037647
"2138","EMCALI","2020-12-08","21:30",23492,0,0,62195,1249745
"2139","EMCALI","2020-12-09","21:45",23763,0,0,55416,1209390
"2140","EMCALI","2020-12-10","21:30",22980,0,0,53426,1188400
"2141","EMCALI","2020-12-11","22:00",21241,0,0,55378,1180747
"2142","EMCALI","2020-12-12","22:15",19414,0,0,56518,1178427
"2143","EMCALI","2020-12-13","21:30",24396,0,0,54537,1226321
"2144","EMCALI","2020-12-14","22:00",22313,0,0,55349,1182254
"2145","EMCALI","2020-12-15","22:00",24386,0,0,53629,1224465
"2146","EMCALI","2020-12-16","22:10",23053,0,0,54189,1217043
"2147","EMCALI","2020-12-17","22:10",22560,0,0,54856,1220754
"2148","EMCALI","2020-12-18","22:15",19815,0,0,55325,1181442
"2149","EMCALI","2020-12-19","22:15",19081,0,0,55711,1168454
"2150","EMCALI","2020-12-20","22:00",21366,0,0,56953,1206955
"2151","EMCALI","2020-12-21","22:10",21777,0,0,55204,1166947
"2152","EMCALI","2020-12-22","22:15",21405,0,0,54175,1156510
"2153","EMCALI","2020-12-23","22:20",19506,0,0,52406,1120213
"2154","EMCALI","2020-12-24","15:10",15752,0,0,41032,1024891
"2155","EMCALI","2020-12-25","21:45",22251,0,0,59494,1241164
